WKT,name,description
"POLYGON ((76.5949344 28.7523229, 76.551607 28.7282324, 76.5587514 28.7101587, 76.5884198 28.7225216, 76.6550244 28.7273388, 76.6727972 28.7219801, 76.6848498 28.7250264, 76.6927815 28.73667, 76.6900349 28.7508179, 76.6471195 28.7535268, 76.6096974 28.7499149, 76.5949344 28.7523229))",124107_A,C9
"POLYGON ((76.7157865 28.4853988, 76.7444778 28.4684243, 76.771748 28.4612553, 76.7896007 28.4817776, 76.7791533 28.5302767, 76.7469481 28.5048245, 76.7157865 28.4853988))",124103_F,C11
"POLYGON ((76.7889253 28.4820757, 76.8234532 28.5157595, 76.8474858 28.5468273, 76.8557014 28.5840168, 76.8423359 28.5911508, 76.8066304 28.5974812, 76.8052571 28.5664284, 76.7784779 28.5305748, 76.785001 28.4991662, 76.7889253 28.4820757))",124105_B,C11
"POLYGON ((76.5949344 28.7523229, 76.6096974 28.7499149, 76.6471195 28.7535268, 76.6900349 28.7508179, 76.6929538 28.7769655, 76.6835117 28.7952889, 76.6534632 28.7976356, 76.6333957 28.7955809, 76.6212502 28.7892531, 76.6030457 28.7918791, 76.6013291 28.7827019, 76.5960076 28.7744267, 76.598678 28.761586, 76.5949344 28.7523229))",124107_B,C11
"POLYGON ((76.6534632 28.7976356, 76.6835117 28.7952889, 76.6795305 28.8010052, 76.6682339 28.8202581, 76.6561846 28.8383044, 76.6469479 28.8386051, 76.6353181 28.8204588, 76.6534632 28.7976356))",124107_C,C11
"POLYGON ((76.8474858 28.5468273, 76.8274014 28.5204353, 76.7889253 28.4820757, 76.7710725 28.4615534, 76.8090095 28.4642623, 76.8196525 28.4690913, 76.8653144 28.4953452, 76.8811072 28.499871, 76.8848838 28.5194809, 76.8756382 28.5275241, 76.8598454 28.5435098, 76.8474858 28.5468273))",124105_C,C12
"POLYGON ((80.210234 24.75544, 80.19225 24.759362, 80.186053 24.758919, 80.168967 24.75249, 80.156959 24.739716, 80.152647 24.723384, 80.156968 24.707054, 80.168977 24.694285, 80.186056 24.687859, 80.204485 24.689176, 80.220248 24.69795, 80.229911 24.712268, 80.231367 24.729011, 80.224295 24.74453, 80.210234 24.75544))",488001_A,C1
"POLYGON ((80.121658 24.756035, 80.113044 24.723368, 80.121696 24.69071, 80.145716 24.665177, 80.179867 24.652329, 80.216713 24.654963, 80.248234 24.672505, 80.267566 24.701138, 80.270488 24.734623, 80.256351 24.765664, 80.228227 24.787489, 80.19225 24.795335, 80.179852 24.794448, 80.145672 24.781587, 80.121658 24.756035))",488001_B,C3
"POLYGON ((80.10046 24.766005, 80.090324 24.776577, 80.086349 24.772346, 80.073441 24.723342, 80.086432 24.674358, 80.122465 24.636065, 80.17368 24.616798, 80.217121 24.619903, 80.249471 24.6320736, 80.2810567 24.6601578, 80.306569 24.705473, 80.309612 24.740226, 80.288417 24.786791, 80.24623 24.819536, 80.199572 24.829711, 80.147839 24.792189, 80.10046 24.766005))",488001_C,C5
"POLYGON ((80.122367 24.810681, 80.090324 24.776577, 80.10046 24.766005, 80.11102 24.771841, 80.111693 24.772213, 80.147839 24.792189, 80.199572 24.829711, 80.19225 24.831308, 80.173648 24.829978, 80.122367 24.810681))",488220_A,C5
"POLYGON ((80.320495 24.807912, 80.287402 24.833601, 80.281908 24.829741, 80.261307 24.827716, 80.214272 24.838465, 80.199572 24.829711, 80.24623 24.819536, 80.288417 24.786791, 80.309612 24.740226, 80.306569 24.705473, 80.346752 24.723198, 80.34874 24.745817, 80.320495 24.807912))",488001_D,C7
"POLYGON ((80.099225 24.60695, 80.154304 24.58623, 80.217121 24.619903, 80.17368 24.616798, 80.122465 24.636065, 80.086432 24.674358, 80.073441 24.723342, 80.086349 24.772346, 80.090324 24.776577, 80.084525 24.782626, 80.084419 24.782736, 80.084405 24.782751, 80.079689 24.78767, 80.066115 24.778786, 80.053377 24.770063, 80.044535 24.763962, 80.033838 24.723306, 80.051178 24.657998, 80.099225 24.60695))",488001_E,C7
"POLYGON ((80.287402 24.833601, 80.264242 24.85158, 80.19225 24.86728, 80.167441 24.865507, 80.099051 24.839771, 80.094941 24.835396, 80.095139 24.827248, 80.090675 24.813849, 80.084496 24.799825, 80.079689 24.78767, 80.084405 24.782751, 80.084419 24.782736, 80.084525 24.782626, 80.090324 24.776577, 80.122367 24.810681, 80.173648 24.829978, 80.19225 24.831308, 80.199572 24.829711, 80.214272 24.838465, 80.261307 24.827716, 80.281908 24.829741, 80.287402 24.833601))",488220_B,C7
"POLYGON ((80.30961 24.629648, 80.315535 24.638417, 80.3388623 24.6764687, 80.346752 24.723198, 80.306569 24.705473, 80.2810567 24.6601578, 80.249471 24.6320736, 80.217121 24.619903, 80.154304 24.58623, 80.2576989 24.6002804, 80.30961 24.629648))",488333_A,C7
"POLYGON ((80.352584 24.829025, 80.301203 24.868918, 80.297873 24.840957, 80.287402 24.833601, 80.320495 24.807912, 80.34874 24.745817, 80.346752 24.723198, 80.359569 24.728852, 80.374942 24.739348, 80.387813 24.750736, 80.387871 24.751399, 80.352584 24.829025))",488001_F,C9
"POLYGON ((80.075996 24.577831, 80.132419 24.556606, 80.132384 24.556717, 80.154304 24.58623, 80.099225 24.60695, 80.051178 24.657998, 80.033838 24.723306, 80.044535 24.763962, 80.003876 24.735908, 79.995378 24.718962, 80.015933 24.641629, 80.075996 24.577831))",488001_G,C9
"POLYGON ((80.301203 24.868918, 80.282263 24.883622, 80.19225 24.903253, 80.161229 24.901036, 80.075723 24.868857, 80.069972 24.862733, 80.071793 24.859649, 80.073338 24.857625, 80.085182 24.849681, 80.094795 24.841425, 80.094941 24.835396, 80.099051 24.839771, 80.167441 24.865507, 80.19225 24.86728, 80.264242 24.85158, 80.287402 24.833601, 80.297873 24.840957, 80.301203 24.868918))",488220_C,C9
"POLYGON ((80.380489 24.66769, 80.381413 24.678168, 80.387813 24.750736, 80.374942 24.739348, 80.359569 24.728852, 80.346752 24.723198, 80.3388623 24.6764687, 80.315535 24.638417, 80.30961 24.629648, 80.2576989 24.6002804, 80.154304 24.58623, 80.132419 24.556606, 80.307461 24.582418, 80.332125 24.596141, 80.380489 24.66769))",488333_B,C9
"POLYGON ((80.371393 24.860452, 80.332182 24.8909, 80.301991 24.875536, 80.301203 24.868918, 80.352584 24.829025, 80.387871 24.751399, 80.387813 24.750736, 80.388333 24.751196, 80.399093 24.771149, 80.41991 24.770271, 80.420984 24.770226, 80.386701 24.84569, 80.371393 24.860452))",488001_H,C11
"POLYGON ((80.052777 24.548709, 80.145302 24.513906, 80.142687 24.520825, 80.138787 24.536699, 80.138212 24.538495, 80.138211 24.538498, 80.132419 24.556606, 80.075996 24.577831, 80.015933 24.641629, 79.995378 24.718962, 79.964365 24.686628, 79.980698 24.625253, 80.052777 24.548709))",488001_I,C11
"POLYGON ((80.332182 24.8909, 80.300294 24.915663, 80.19225 24.939226, 80.155014 24.936564, 80.136419 24.929566, 80.052385 24.89794, 80.047744 24.892997, 80.058746 24.878027, 80.066643 24.868371, 80.069972 24.862733, 80.075723 24.868857, 80.161229 24.901036, 80.19225 24.903253, 80.282263 24.883622, 80.301203 24.868918, 80.301991 24.875536, 80.332182 24.8909))",488220_D,C11
"POLYGON ((80.4032224 24.863683, 80.371393 24.860452, 80.386701 24.84569, 80.405502 24.82756, 80.4032224 24.863683))",488220_E,C11
"POLYGON ((80.360066 24.570676, 80.416572 24.654239, 80.393599 24.67619, 80.381413 24.678168, 80.380489 24.66769, 80.332125 24.596141, 80.307461 24.582418, 80.306905 24.562112, 80.319081 24.547875, 80.360066 24.570676))",488333_C,C11
"POLYGON ((80.463465 24.768432, 80.440196 24.819687, 80.426788 24.817588, 80.405502 24.82756, 80.386701 24.84569, 80.420984 24.770226, 80.428267 24.769918, 80.4347 24.769646, 80.463465 24.768432))",488001_J,C12
"POLYGON ((80.029569 24.519583, 80.119903 24.485606, 80.139884 24.49544, 80.150336 24.500583, 80.145302 24.513906, 80.052777 24.548709, 79.980698 24.625253, 79.964365 24.686628, 79.952723 24.686722, 79.924669 24.68695, 79.945471 24.608868, 79.975054 24.57746, 80.01755 24.532344, 80.029569 24.519583))",488001_K,C12
"POLYGON ((80.332182 24.8909, 80.371393 24.860452, 80.3474807 24.9063675, 80.332182 24.8909))",488001_L,C12
"POLYGON ((80.394856 24.888269, 80.318334 24.947701, 80.194942 24.974612, 80.178229 24.968748, 80.167789 24.964787, 80.159049 24.961265, 80.15831 24.953379, 80.155953 24.946781, 80.155722 24.946136, 80.151882 24.935385, 80.155014 24.936564, 80.19225 24.939226, 80.300294 24.915663, 80.332182 24.8909, 80.3474807 24.9063675, 80.371393 24.860452, 80.4032224 24.863683, 80.399666 24.877404, 80.394856 24.888269))",488220_F,C12
"POLYGON ((80.052385 24.89794, 80.136419 24.929566, 80.151882 24.935385, 80.15831 24.953379, 80.159049 24.961265, 80.055656 24.93688, 80.04982 24.929719, 80.044327 24.921625, 80.044327 24.916954, 80.038834 24.908858, 80.04158 24.901385, 80.041619 24.901332, 80.046887 24.894163, 80.047744 24.892997, 80.052385 24.89794))",488220_G,C12
"POLYGON ((80.387995 24.545205, 80.439245 24.620966, 80.423151 24.647953, 80.416572 24.654239, 80.360066 24.570676, 80.319081 24.547875, 80.33575 24.528384, 80.341757 24.519484, 80.387995 24.545205))",488333_D,C12
"POLYGON ((80.505286 24.768083, 80.457536 24.873324, 80.433648 24.854665, 80.446701 24.820705, 80.440196 24.819687, 80.463465 24.768432, 80.487382 24.767423, 80.49285 24.767193, 80.50516 24.766673, 80.505286 24.768083))",488001_M,C13
"POLYGON ((80.007907 24.489876, 80.076309 24.464149, 80.118792 24.485059, 80.119903 24.485606, 80.029569 24.519583, 80.01755 24.532344, 79.975054 24.57746, 79.955921 24.580378, 79.934701 24.566527, 80.007907 24.489876))",488001_N,C13
"POLYGON ((79.910254 24.592475, 79.934701 24.566527, 79.955921 24.580378, 79.975054 24.57746, 79.945471 24.608868, 79.924669 24.68695, 79.884971 24.687272, 79.910254 24.592475))",488001_O,C13
"POLYGON ((80.32679 24.981829, 80.228872 25.003185, 80.225395 24.99998, 80.223705 24.998423, 80.217766 24.992948, 80.215863 24.991194, 80.209059 24.987013, 80.206146 24.985913, 80.20081 24.976671, 80.194942 24.974612, 80.318334 24.947701, 80.394856 24.888269, 80.38147 24.918511, 80.358592 24.942609, 80.358054 24.943176, 80.339153 24.963081, 80.335422 24.96701, 80.334467 24.968016, 80.333597 24.968932, 80.332907 24.969659, 80.332348 24.970248, 80.331558 24.971079, 80.3313 24.971352, 80.331005 24.971661, 80.330681 24.972003, 80.329938 24.972785, 80.329445 24.973304, 80.328281 24.97453, 80.327673 24.97517, 80.32728 24.975584, 80.326902 24.975982, 80.326619 24.97628, 80.326063 24.976866, 80.325827 24.977114, 80.325165 24.977811, 80.32529 24.978121, 80.325294 24.978129, 80.325359 24.97829, 80.325465 24.978552, 80.325657 24.979026, 80.326061 24.980026, 80.32679 24.981829))",488220_H,C13
"POLYGON ((80.433648 24.854665, 80.394856 24.888269, 80.399666 24.877404, 80.4032224 24.863683, 80.405502 24.82756, 80.426788 24.817588, 80.440196 24.819687, 80.446701 24.820705, 80.433648 24.854665))",488220_I,C13
"POLYGON ((80.4706 24.600539, 80.486461 24.623976, 80.439245 24.620966, 80.387995 24.545205, 80.341757 24.519484, 80.361877 24.489673, 80.415913 24.51973, 80.441707 24.557844, 80.443512 24.560512, 80.462238 24.588183, 80.4706 24.600539))",488333_E,C13
"POLYGON ((80.522149 24.822765, 80.488321 24.89737, 80.457536 24.873324, 80.505286 24.768083, 80.50516 24.766673, 80.543148 24.76507, 80.543648 24.764862, 80.544431 24.773624, 80.526209 24.813811, 80.522149 24.822765))",488001_P,C14
"POLYGON ((79.881504 24.56922, 79.915455 24.533193, 79.934635 24.566484, 79.934701 24.566527, 79.910254 24.592475, 79.884971 24.687272, 79.870474 24.68739, 79.854418 24.653329, 79.874534 24.577991, 79.881429 24.569547, 79.881504 24.56922))",488001_Q,C14
"POLYGON ((80.076309 24.464149, 80.007907 24.489876, 79.934701 24.566527, 79.915455 24.533193, 80.0429537 24.440586, 80.074789 24.463401, 80.076309 24.464149))",488001_R,C14
"POLYGON ((80.228872 25.003185, 80.32679 24.981829, 80.329895 24.989501, 80.330993 24.9922, 80.330547 24.992326, 80.329561 24.992813, 80.328932 24.992899, 80.328625 24.993413, 80.327629 24.994045, 80.326985 24.994298, 80.326495 24.994884, 80.326262 24.99543, 80.325838 24.99588, 80.325677 24.996035, 80.324746 24.996883, 80.323532 24.997456, 80.323136 24.997736, 80.322873 24.998128, 80.322764 24.998336, 80.322917 24.998615, 80.323101 24.998769, 80.323011 24.998855, 80.322813 24.998896, 80.322887 24.999162, 80.322778 24.999302, 80.322285 24.999782, 80.32209 24.999961, 80.321992 25.000001, 80.32181 25.000149, 80.321585 25.000358, 80.321341 25.00073, 80.321118 25.001051, 80.321108 25.001132, 80.321178 25.001303, 80.321544 25.001665, 80.321643 25.0018, 80.321658 25.001949, 80.321494 25.00199, 80.321212 25.001759, 80.321118 25.001714, 80.320979 25.001574, 80.321044 25.001777, 80.321063 25.001967, 80.321024 25.002206, 80.320915 25.002247, 80.32085 25.002229, 80.320568 25.002057, 80.320405 25.00207, 80.320325 25.002201, 80.32037 25.002337, 80.320682 25.002671, 80.320677 25.002802, 80.320488 25.002856, 80.319953 25.002833, 80.319636 25.002747, 80.319052 25.002526, 80.318899 25.002377, 80.31878 25.002521, 80.318715 25.002562, 80.318631 25.002752, 80.318678 25.002842, 80.31871 25.002995, 80.318551 25.002968, 80.318344 25.002905, 80.318101 25.002936, 80.317764 25.003081, 80.317675 25.003076, 80.317507 25.003008, 80.317368 25.003044, 80.317269 25.003225, 80.317155 25.003252, 80.316927 25.003234, 80.316793 25.003252, 80.316549 25.003467, 80.316367 25.003569, 80.315713 25.003865, 80.315405 25.004019, 80.315207 25.004165, 80.315084 25.004289, 80.314926 25.004132, 80.314856 25.004, 80.31446 25.003756, 80.314123 25.003594, 80.3139 25.003526, 80.313712 25.003508, 80.31338 25.003517, 80.313232 25.003566, 80.312959 25.003774, 80.31292 25.003923, 80.312939 25.004248, 80.312929 25.00437, 80.31286 25.004419, 80.312677 25.004369, 80.312454 25.004396, 80.312399 25.004442, 80.312335 25.004708, 80.312221 25.004888, 80.312117 25.004924, 80.31176 25.004902, 80.311626 25.00492, 80.311522 25.004969, 80.311086 25.00538, 80.310809 25.005565, 80.31061 25.00561, 80.310452 25.005696, 80.310487 25.005465, 80.310457 25.005199, 80.310393 25.005055, 80.310308 25.00493, 80.3102 25.004874, 80.310051 25.005041, 80.309893 25.005127, 80.309541 25.005397, 80.309233 25.005505, 80.308867 25.005532, 80.308599 25.005636, 80.308258 25.005844, 80.30795 25.006101, 80.307405 25.006484, 80.307306 25.006863, 80.307083 25.007238, 80.306845 25.007481, 80.306449 25.007653, 80.30631 25.007869, 80.306295 25.008027, 80.30623 25.00823, 80.306042 25.008343, 80.305913 25.008474, 80.30578 25.008525, 80.305755 25.008596, 80.305977 25.008921, 80.30623 25.009427, 80.30617 25.009498, 80.305883 25.009526, 80.305675 25.009494, 80.305407 25.00948, 80.30514 25.009494, 80.304981 25.009543, 80.304521 25.009891, 80.304412 25.010003, 80.304377 25.010107, 80.304426 25.010653, 80.304396 25.011091, 80.304212 25.011041, 80.303841 25.011082, 80.303747 25.011186, 80.303717 25.011403, 80.303524 25.011542, 80.303321 25.011601, 80.303053 25.011903, 80.302657 25.012237, 80.302498 25.012336, 80.30226 25.012336, 80.301938 25.012205, 80.301819 25.012268, 80.301616 25.012295, 80.301393 25.012367, 80.300938 25.01238, 80.300458 25.012587, 80.300209 25.012827, 80.299971 25.013161, 80.299798 25.013445, 80.299798 25.013621, 80.299877 25.013879, 80.30002 25.01414, 80.300099 25.014398, 80.300114 25.014705, 80.299752 25.015585, 80.299445 25.015637, 80.299212 25.015625, 80.298977 25.015717, 80.297721 25.015931, 80.296636 25.016274, 80.294301 25.016389, 80.292375 25.0167, 80.291686 25.017327, 80.290561 25.0179, 80.290002 25.018283, 80.289169 25.018922, 80.288019 25.019668, 80.287261 25.020019, 80.286701 25.020136, 80.28518 25.019982, 80.284348 25.020198, 80.283436 25.020635, 80.282906 25.020694, 80.282226 25.021079, 80.281498 25.021465, 80.280439 25.022262, 80.280192 25.022424, 80.278897 25.023221, 80.278373 25.023521, 80.27738 25.024075, 80.27675 25.024305, 80.275675 25.024889, 80.273623 25.025973, 80.271207 25.025735, 80.261981 25.029254, 80.258878 25.027194, 80.244744 25.017815, 80.228872 25.003185))",488220_J,C14
"POLYGON ((80.368171 24.452175, 80.430636 24.486917, 80.450438 24.515578, 80.4648218 24.5528087, 80.443512 24.560512, 80.441707 24.557844, 80.415913 24.51973, 80.361877 24.489673, 80.368171 24.452175))",488333_F,C14
"POLYGON ((80.462238 24.588183, 80.443512 24.560512, 80.4648218 24.5528087, 80.4843724 24.5797286, 80.462238 24.588183))",488333_G,C14
"POLYGON ((80.486461 24.623976, 80.4706 24.600539, 80.462238 24.588183, 80.4843724 24.5797286, 80.5166979 24.6201789, 80.494618 24.626733, 80.486461 24.623976))",488333_H,C14
"POLYGON ((80.535009 24.886342, 80.528679 24.900312, 80.526753 24.900203, 80.489234 24.898083, 80.488321 24.89737, 80.522149 24.822765, 80.526209 24.813811, 80.547718 24.818344, 80.535009 24.886342))",488001_S,C15
"POLYGON ((80.579946 24.73866, 80.583379 24.776916, 80.5727411 24.8307347, 80.547718 24.818344, 80.526209 24.813811, 80.544431 24.773624, 80.543648 24.764862, 80.547434 24.728278, 80.56323 24.723133, 80.573617 24.732781, 80.579946 24.73866))",488001_T,C15
"POLYGON ((79.89794 24.498034, 79.907245 24.488163, 79.907022 24.490543, 79.915455 24.533193, 79.874534 24.577991, 79.838302 24.5533859, 79.89794 24.498034))",488001_U,C15
"POLYGON ((79.815144 24.65208, 79.815681 24.650069, 79.874534 24.577991, 79.854418 24.653329, 79.83704 24.656947, 79.815144 24.65208))",488001_V,C15
"POLYGON ((80.281498 25.021465, 80.282906 25.020694, 80.283436 25.020635, 80.284348 25.020198, 80.28518 25.019982, 80.286701 25.020136, 80.2867063 25.0280492, 80.279964 25.03092, 80.2787884 25.0321709, 80.2762134 25.0320922, 80.2715156 25.0321498, 80.261981 25.029254, 80.271207 25.025735, 80.273623 25.025973, 80.27675 25.024305, 80.27738 25.024075, 80.280547 25.02218, 80.281498 25.021465))",488220_K,C15
"POLYGON ((80.362591 24.408076, 80.451735 24.457652, 80.430636 24.486917, 80.368171 24.452175, 80.362591 24.408076))",488333_I,C15
"POLYGON ((79.815681 24.650069, 79.815144 24.65208, 79.7450509 24.6311592, 79.838302 24.5533859, 79.874534 24.577991, 79.815681 24.650069))",488001_W,C16
"POLYGON ((79.907245 24.488163, 79.89794 24.498034, 79.838302 24.5533859, 79.8504406 24.4710224, 79.908714 24.472463, 79.907245 24.488163))",488001_X,C16
"POLYGON ((80.583379 24.776916, 80.579946 24.73866, 80.586904 24.745122, 80.590379 24.756652, 80.606782 24.8458427, 80.5620567 24.9038756, 80.5727411 24.8307347, 80.583379 24.776916))",488001_Y,C16
"POLYGON ((80.528679 24.900312, 80.535009 24.886342, 80.547718 24.818344, 80.5727411 24.8307347, 80.5620567 24.9038756, 80.528679 24.900312))",488001_Z,C16
"POLYGON ((80.366118 24.369046, 80.493844 24.440072, 80.459194 24.447306, 80.451735 24.457652, 80.362591 24.408076, 80.361165 24.396807, 80.356923 24.39557, 80.358251 24.391739, 80.358774 24.39023, 80.366118 24.369046))",488333_J,C16
"POLYGON ((80.377441 24.334354, 80.526371 24.417165, 80.526157 24.424176, 80.51534 24.435585, 80.493844 24.440072, 80.366118 24.369046, 80.369489 24.35932, 80.372042 24.351639, 80.374599 24.343475, 80.377441 24.334354))",488333_K,C17
"POLYGON ((80.389671 24.30017, 80.534308 24.380586, 80.527324 24.38594, 80.526547 24.411407, 80.526371 24.417165, 80.377441 24.334354, 80.377544 24.334025, 80.377546 24.334018, 80.377554 24.333993, 80.377821 24.333136, 80.377848 24.333049, 80.377852 24.333037, 80.377957 24.332698, 80.377971 24.332654, 80.378047 24.33241, 80.378337 24.331479, 80.378783 24.330048, 80.378953 24.329502, 80.379438 24.327946, 80.379441 24.327937, 80.379656 24.327223, 80.380087 24.325785, 80.380847 24.323864, 80.381136 24.323134, 80.382973 24.318491, 80.385087 24.313147, 80.387443 24.307192, 80.389671 24.30017))",488333_L,C18
"POLYGON ((80.402883 24.266534, 80.560145 24.353961, 80.556457 24.363606, 80.534308 24.380586, 80.389671 24.30017, 80.394532 24.284854, 80.400366 24.272057, 80.402883 24.266534))",488333_M,C19
"POLYGON ((80.417124 24.233472, 80.566248 24.316368, 80.56641 24.322583, 80.57215 24.32389, 80.578063 24.335296, 80.564558 24.342421, 80.560145 24.353961, 80.402883 24.266534, 80.414085 24.241956, 80.417124 24.233472))",488333_N,C20
"POLYGON ((80.431214 24.200329, 80.581956 24.284118, 80.575636 24.285214, 80.577335 24.294723, 80.580248 24.301136, 80.566168 24.313297, 80.566248 24.316368, 80.417124 24.233472, 80.421236 24.221993, 80.425258 24.213139, 80.427441 24.208334, 80.429875 24.203147, 80.431214 24.200329))",488333_O,C20
"POLYGON ((80.446565 24.167889, 80.585258 24.244974, 80.587288 24.27106, 80.591173 24.276147, 80.592872 24.280791, 80.585832 24.283445, 80.581956 24.284118, 80.431214 24.200329, 80.431381 24.199978, 80.431454 24.199824, 80.43165 24.199413, 80.434646 24.193107, 80.434945 24.192477, 80.446565 24.167889))",488333_P,C20
"POLYGON ((80.469708 24.139783, 80.615396 24.220748, 80.600883 24.227039, 80.584861 24.239871, 80.585258 24.244974, 80.446565 24.167889, 80.450613 24.159324, 80.455709 24.154672, 80.469708 24.139783))",488333_Q,C20
"POLYGON ((80.501246 24.116342, 80.58277 24.161645, 80.611016 24.187491, 80.641668 24.215533, 80.62079 24.21841, 80.615396 24.220748, 80.469708 24.139783, 80.4879 24.120435, 80.501246 24.116342))",488333_R,C20
"POLYGON ((80.533391 24.09324, 80.542212 24.098141, 80.542619 24.098496, 80.553058 24.106912, 80.558156 24.109569, 80.570295 24.120199, 80.576476 24.125449, 80.585745 24.134222, 80.6598549 24.1909164, 80.641668 24.215533, 80.58277 24.161645, 80.501246 24.116342, 80.526631 24.092188, 80.533391 24.09324))",488333_S,C20
"POLYGON ((80.542212 24.098141, 80.533391 24.09324, 80.526631 24.092188, 80.5526427 24.075274, 80.6900396 24.1836976, 80.6598549 24.1909164, 80.585745 24.134222, 80.558156 24.109569, 80.553058 24.106912, 80.542212 24.098141))",488333_T,C20
