WKT,name,description
"POLYGON ((79.852552 27.124716, 79.882435 27.135745, 79.902828 27.137174, 79.962005 27.124517, 79.964329 27.122748, 79.966172 27.124683, 79.963137 27.129544, 79.943352 27.144829, 79.933884 27.14618, 79.928907 27.153308, 79.905539 27.150582, 79.87112 27.151498, 79.867172 27.155088, 79.867904 27.162739, 79.865485 27.157223, 79.860305 27.152757, 79.856728 27.143905, 79.852552 27.124716))",209727_F,C7
"POLYGON ((79.740365 26.979812, 79.739853 26.981702, 79.739021 26.978993, 79.740365 26.979812))",209727_G,C9
"POLYGON ((79.709286 27.10881, 79.701823 27.080931, 79.702034 27.074565, 79.723492 27.055304, 79.739225 27.058495, 79.744436 27.077937, 79.743996 27.087226, 79.743414 27.099497, 79.743271 27.102522, 79.743167 27.104711, 79.743142 27.105236, 79.743322 27.129883, 79.731461 27.131975, 79.709286 27.10881))",209722_B,C9
"POLYGON ((79.709286 27.10881, 79.731461 27.131975, 79.699951 27.137531, 79.6914963 27.152573, 79.6526421 27.0987716, 79.7038203 27.0755975, 79.701823 27.080931, 79.709286 27.10881))",209722_C,C11
"POLYGON ((83.138277 21.592989, 83.131635 21.60791, 83.12168 21.602914, 83.118037 21.6063, 83.105892 21.595014, 83.08407 21.603812, 83.065327 21.610146, 83.060141 21.604497, 83.055612 21.58694, 83.06015 21.569385, 83.072761 21.555658, 83.090696 21.54875, 83.110048 21.550166, 83.126601 21.559598, 83.136749 21.57499, 83.138277 21.592989))",496445_A,C1
"POLYGON ((83.155992 21.532246, 83.1758019 21.5619096, 83.1768734 21.5936142, 83.171153 21.617021, 83.163867 21.610475, 83.160056 21.613297, 83.133824 21.609008, 83.131635 21.60791, 83.138277 21.592989, 83.136749 21.57499, 83.126601 21.559598, 83.110048 21.550166, 83.090696 21.54875, 83.072761 21.555658, 83.06015 21.569385, 83.055612 21.58694, 83.060141 21.604497, 83.065327 21.610146, 83.065178 21.610196, 83.051954 21.63142, 83.0355 21.635578, 83.023072 21.622041, 83.014024 21.586924, 83.023108 21.551816, 83.048332 21.524367, 83.084195 21.510555, 83.12289 21.513387, 83.155992 21.532246))",496445_B,C3
"POLYGON ((83.185371 21.504889, 83.209331 21.541205, 83.2195902 21.5780147, 83.216805 21.613228, 83.215342 21.61223, 83.19118 21.610362, 83.171153 21.617021, 83.1768734 21.5936142, 83.1758019 21.5619096, 83.172712 21.557599, 83.155992 21.532246, 83.12289 21.513387, 83.084195 21.510555, 83.048332 21.524367, 83.023108 21.551816, 83.014024 21.586924, 83.023072 21.622041, 83.0355 21.635578, 83.032581 21.636316, 83.018008 21.646696, 83.007078 21.653014, 83.023837 21.659783, 83.025052 21.670387, 83.018571 21.675069, 82.985995 21.639577, 82.977877 21.608035, 82.977787 21.607428, 82.973949 21.592391, 82.973842 21.59236, 82.972437 21.586899, 82.986075 21.53424, 83.023913 21.493073, 83.036434 21.488251, 83.066064 21.47684, 83.077698 21.47236, 83.135725 21.476606, 83.185371 21.504889))",496445_C,C5
"POLYGON ((83.214739 21.477526, 83.2261663 21.4875355, 83.2371779 21.5702914, 83.2417 21.628202, 83.216805 21.613228, 83.2195902 21.5780147, 83.209331 21.541205, 83.185371 21.504889, 83.135725 21.476606, 83.077698 21.47236, 83.066064 21.47684, 83.036434 21.488251, 83.078189 21.434675, 83.119189 21.437676, 83.132881 21.438678, 83.148553 21.439825, 83.214739 21.477526))",496445_D,C7
"POLYGON ((82.949052 21.516655, 82.967166 21.496952, 83.0013355 21.4554654, 83.078189 21.434675, 83.036434 21.488251, 83.023913 21.493073, 82.986075 21.53424, 82.972437 21.586899, 82.973842 21.59236, 82.970501 21.591402, 82.965574 21.589484, 82.962568 21.589512, 82.955524 21.589089, 82.950717 21.583914, 82.94745 21.580397, 82.946903 21.578479, 82.939613 21.565892, 82.937011 21.563096, 82.949052 21.516655))",496445_E,C7
"POLYGON ((82.999337 21.712058, 82.976252 21.686901, 82.976057 21.683918, 82.975841 21.680593, 82.975749 21.679189, 82.975857 21.678075, 82.97324 21.667792, 82.979544 21.662547, 82.981669 21.656229, 82.976876 21.634905, 82.981005 21.625258, 82.979222 21.616422, 82.978819 21.614425, 82.978457 21.611968, 82.977877 21.608035, 82.985995 21.639577, 83.018571 21.675069, 83.014122 21.678283, 83.027654 21.692043, 83.029111 21.700051, 83.01636 21.705239, 83.00798 21.714825, 83.007939 21.715372, 82.999337 21.712058))",496445_F,C7
"POLYGON ((83.244097 21.450159, 83.252947 21.463564, 83.25077 21.467649, 83.239597 21.474765, 83.2261663 21.4875355, 83.214739 21.477526, 83.148553 21.439825, 83.132881 21.438678, 83.078189 21.434675, 83.078536 21.426704, 83.0909378 21.3971971, 83.1284 21.400629, 83.161375 21.403042, 83.244097 21.450159))",496445_G,C9
"POLYGON ((82.950947 21.71728, 82.946921 21.712891, 82.947426 21.711667, 82.95036 21.700566, 82.951555 21.696047, 82.957537 21.694651, 82.962046 21.693599, 82.96572 21.692742, 82.967521 21.692291, 82.969297 21.691814, 82.976447 21.689892, 82.976252 21.686901, 82.999337 21.712058, 83.007939 21.715372, 83.007373 21.722944, 83.008895 21.731517, 83.022895 21.743117, 83.012215 21.737997, 83.01068 21.737376, 83.007712 21.736175, 83.005834 21.735415, 83.004863 21.735022, 83.002744 21.734164, 83.001239 21.733555, 83.000038 21.733069, 82.998076 21.732275, 82.995998 21.731434, 82.991857 21.729758, 82.988648 21.728459, 82.987696 21.728074, 82.984414 21.727267, 82.980852 21.726392, 82.975441 21.725062, 82.96917 21.723521, 82.961366 21.721603, 82.958728 21.720508, 82.950947 21.71728))",496445_H,C9
"POLYGON ((82.949052 21.516655, 82.937011 21.563096, 82.932573 21.558329, 82.926987 21.553982, 82.927291 21.543483, 82.930085 21.533152, 82.924139 21.521183, 82.912542 21.519037, 82.916168 21.4962, 82.940384 21.495561, 82.954729 21.496306, 82.967166 21.496952, 82.949052 21.516655))",496445_I,C9
"POLYGON ((83.199977 21.369235, 83.2495276 21.3923222, 83.232229 21.404491, 83.230512 21.420632, 83.239308 21.428446, 83.239004 21.435225, 83.258056 21.45398, 83.252947 21.463564, 83.244097 21.450159, 83.161375 21.403042, 83.1284 21.400629, 83.0909378 21.3971971, 83.1015293 21.3754678, 83.131947 21.360054, 83.199977 21.369235))",496445_K,C11
"POLYGON ((83.116085 21.6214, 83.0972 21.625616, 83.090693 21.62514, 83.07275 21.618229, 83.065327 21.610146, 83.08407 21.603812, 83.105892 21.595014, 83.118037 21.6063, 83.12168 21.602914, 83.131635 21.60791, 83.130851 21.609672, 83.116085 21.6214))",496450_A,C1
"POLYGON ((83.164512 21.632392, 83.134979 21.655853, 83.0972 21.664287, 83.084182 21.663334, 83.048289 21.649509, 83.0355 21.635578, 83.051954 21.63142, 83.065178 21.610196, 83.065327 21.610146, 83.07275 21.618229, 83.090693 21.62514, 83.0972 21.625616, 83.116085 21.6214, 83.130851 21.609672, 83.131635 21.60791, 83.133824 21.609008, 83.160056 21.613297, 83.163867 21.610475, 83.171153 21.617021, 83.171385 21.616944, 83.164512 21.632392))",496450_B,C3
"POLYGON ((83.198183 21.655105, 83.153882 21.690303, 83.0972 21.702957, 83.077667 21.701528, 83.023818 21.680785, 83.018571 21.675069, 83.025052 21.670387, 83.023837 21.659783, 83.007078 21.653014, 83.018008 21.646696, 83.032581 21.636316, 83.0355 21.635578, 83.048289 21.649509, 83.084182 21.663334, 83.0972 21.664287, 83.134979 21.655853, 83.164512 21.632392, 83.171385 21.616944, 83.19118 21.610362, 83.215342 21.61223, 83.216805 21.613228, 83.198183 21.655105))",496450_C,C5
"POLYGON ((83.231866 21.677811, 83.192324 21.709232, 83.186159 21.710467, 83.18058 21.711025, 83.174572 21.713736, 83.169336 21.714533, 83.163929 21.716208, 83.158436 21.716926, 83.154058 21.717803, 83.149252 21.717085, 83.144402 21.718919, 83.141743 21.719016, 83.133753 21.719306, 83.124286 21.719649, 83.121112 21.719764, 83.116497 21.719932, 83.113649 21.720035, 83.107048 21.720275, 83.104441 21.72069, 83.102855 21.720942, 83.099558 21.721467, 83.095148 21.722168, 83.091239 21.722791, 83.087572 21.723374, 83.084885 21.723802, 83.080101 21.724563, 83.073649 21.725589, 83.06746 21.726574, 83.064331 21.729356, 83.059289 21.733838, 83.058257 21.734755, 83.007939 21.715372, 83.00798 21.714825, 83.01636 21.705239, 83.029111 21.700051, 83.027654 21.692043, 83.014122 21.678283, 83.018571 21.675069, 83.023818 21.680785, 83.077667 21.701528, 83.0972 21.702957, 83.153882 21.690303, 83.198183 21.655105, 83.216805 21.613228, 83.244052 21.62941, 83.244716 21.627289, 83.24168 21.636993, 83.229469 21.668802, 83.232536 21.676302, 83.231866 21.677811))",496450_D,C7
"POLYGON ((83.007939 21.715372, 83.058257 21.734755, 83.054293 21.738279, 83.048938 21.74304, 83.042259 21.748977, 83.037376 21.747499, 83.022895 21.743117, 83.008895 21.731517, 83.007373 21.722944, 83.007939 21.715372))",496450_E,C9
"POLYGON ((82.930849 21.586862, 82.937011 21.563096, 82.939613 21.565892, 82.946903 21.578479, 82.94745 21.580397, 82.950717 21.583914, 82.955524 21.589089, 82.962568 21.589512, 82.965574 21.589484, 82.970501 21.591402, 82.973842 21.59236, 82.977877 21.608035, 82.978457 21.611968, 82.978819 21.614425, 82.979222 21.616422, 82.981005 21.625258, 82.976876 21.634905, 82.981669 21.656229, 82.979544 21.662547, 82.97324 21.667792, 82.975857 21.678075, 82.975749 21.679189, 82.975841 21.680593, 82.976057 21.683918, 82.976252 21.686901, 82.948908 21.657104, 82.930849 21.586862))",493559_B,C7
"POLYGON ((82.889261 21.586816, 82.896907 21.557359, 82.899572 21.55624, 82.906188 21.551894, 82.912257 21.544443, 82.914502 21.539813, 82.930085 21.533152, 82.927291 21.543483, 82.926987 21.553982, 82.932573 21.558329, 82.937011 21.563096, 82.930849 21.586862, 82.948908 21.657104, 82.976252 21.686901, 82.976447 21.689892, 82.969297 21.691814, 82.967521 21.692291, 82.96572 21.692742, 82.962046 21.693599, 82.957537 21.694651, 82.951555 21.696047, 82.95036 21.700566, 82.947426 21.711667, 82.946921 21.712891, 82.911813 21.674623, 82.889261 21.586816))",493559_C,C9
"POLYGON ((82.847674 21.586759, 82.854302 21.561246, 82.869122 21.560972, 82.879483 21.557764, 82.885249 21.557708, 82.890833 21.559909, 82.896907 21.557359, 82.889261 21.586816, 82.911813 21.674623, 82.946921 21.712891, 82.950001 21.716887, 82.945962 21.715211, 82.921414 21.710307, 82.902017 21.700219, 82.89854 21.696312, 82.896993 21.690129, 82.889099 21.681677, 82.886009 21.675615, 82.876053 21.669393, 82.86644 21.646738, 82.86121 21.639522, 82.847674 21.586759))",493559_D,C11
"POLYGON ((82.847674 21.586759, 82.86121 21.639522, 82.860947 21.639159, 82.854595 21.632936, 82.849623 21.634736, 82.850594 21.62255, 82.844909 21.613875, 82.841863 21.609227, 82.841164 21.608161, 82.841116 21.608087, 82.841095 21.608055, 82.841078 21.608025, 82.841003 21.607891, 82.840852 21.60762, 82.840551 21.607081, 82.839334 21.6049, 82.83418 21.595666, 82.824302 21.577968, 82.820188 21.570596, 82.820766 21.570872, 82.82092 21.570945, 82.820994 21.57098, 82.821014 21.57099, 82.821032 21.570998, 82.82107 21.571015, 82.821382 21.571152, 82.821673 21.571279, 82.821808 21.571339, 82.821962 21.571414, 82.822527 21.571688, 82.826925 21.571113, 82.829516 21.568719, 82.832022 21.56634, 82.833524 21.56183, 82.835798 21.559755, 82.840712 21.559854, 82.84863 21.561351, 82.854302 21.561246, 82.847674 21.586759))",493559_E,C12
"POLYGON ((82.83582 24.04321, 82.816596 24.047426, 82.809972 24.04695, 82.791707 24.040038, 82.778872 24.026307, 82.774263 24.008749, 82.774915 24.006273, 82.775636 24.00645, 82.776485 24.006294, 82.777767 24.005464, 82.778412 24.005301, 82.77851 24.005276, 82.779626 24.005231, 82.780664 24.005172, 82.782066 24.005309, 82.782251 24.005331, 82.782948 24.005142, 82.783232 24.004941, 82.783275 24.004911, 82.78351 24.004744, 82.78436 24.004637, 82.784769 24.004765, 82.784777 24.004767, 82.785268 24.00492, 82.785766 24.005077, 82.785928 24.005238, 82.786591 24.005719, 82.786896 24.006025, 82.787187 24.006543, 82.787811 24.008051, 82.787973 24.008245, 82.788417 24.008305, 82.788789 24.008284, 82.789229 24.008002, 82.789814 24.007425, 82.790377 24.006856, 82.790383 24.00685, 82.790531 24.0067, 82.790636 24.006664, 82.79064 24.006663, 82.791078 24.006514, 82.791699 24.006556, 82.792428 24.006694, 82.793209 24.00675, 82.793881 24.006612, 82.794567 24.006212, 82.795108 24.00557, 82.795547 24.005272, 82.796005 24.005071, 82.79694 24.004718, 82.79778 24.004322, 82.797995 24.004221, 82.798357 24.004049, 82.798724 24.003897, 82.799153 24.003719, 82.799554 24.003552, 82.799631 24.00352, 82.799891 24.003412, 82.800739 24.003207, 82.801379 24.003297, 82.802074 24.00355, 82.802946 24.0038, 82.803708 24.003807, 82.804183 24.003525, 82.804339 24.003262, 82.804395 24.002769, 82.804402 24.002707, 82.804456 24.002148, 82.804526 24.001418, 82.805004 23.999547, 82.805278 23.99928, 82.805799 23.99877, 82.80626 23.998016, 82.806291 23.997762, 82.806217 23.997572, 82.806194 23.997515, 82.80592 23.997243, 82.805321 23.996907, 82.804964 23.996654, 82.80463 23.996355, 82.804575 23.995945, 82.804575 23.995539, 82.804695 23.995018, 82.805008 23.994215, 82.805333 23.992817, 82.805399 23.991935, 82.805442 23.991154, 82.805539 23.990322, 82.805612 23.989919, 82.80581 23.989357, 82.805934 23.989098, 82.806137 23.988866, 82.806834 23.988063, 82.807101 23.987842, 82.807995 23.987101, 82.808418 23.98646, 82.808494 23.986229, 82.808501 23.986057, 82.80845 23.985891, 82.808345 23.985626, 82.808343 23.985621, 82.808123 23.985375, 82.807462 23.984819, 82.806297 23.983762, 82.805632 23.983287, 82.805537 23.98316, 82.805504 23.983116, 82.805327 23.98288, 82.805328 23.982234, 82.80553 23.981266, 82.80555 23.981065, 82.805573 23.980823, 82.805478 23.980336, 82.805453 23.980282, 82.805447 23.98027, 82.805377 23.980121, 82.805069 23.979876, 82.804489 23.979851, 82.803516 23.979914, 82.802893 23.979933, 82.802611 23.979801, 82.802452 23.979681, 82.802253 23.97948, 82.80224 23.9793, 82.802269 23.979161, 82.802277 23.979119, 82.802444 23.978774, 82.802661 23.978442, 82.802912 23.977798, 82.803027 23.977491, 82.803325 23.976718, 82.803366 23.976621, 82.803586 23.976101, 82.804038 23.975017, 82.804321 23.974513, 82.804365 23.97453, 82.804745 23.973541, 82.80482 23.973268, 82.805054 23.972423, 82.809976 23.97056, 82.829674 23.971976, 82.846524 23.981408, 82.856854 23.9968, 82.85841 24.014799, 82.850851 24.031481, 82.83582 24.04321))",231223_A,C1
"POLYGON ((82.885117 24.0542, 82.855055 24.077662, 82.822052 24.0849, 82.786495 24.078768, 82.774056 24.074061, 82.773912 24.073633, 82.773686 24.072658, 82.773519 24.070834, 82.773179 24.068068, 82.772971 24.067109, 82.772376 24.065747, 82.771818 24.063928, 82.771249 24.061197, 82.771028 24.059158, 82.771024 24.059123, 82.770924 24.058202, 82.770543 24.056316, 82.770209 24.055244, 82.7696 24.053491, 82.768903 24.051804, 82.767369 24.048563, 82.766667 24.047363, 82.766554 24.04717, 82.766061 24.046329, 82.765901 24.046077, 82.765292 24.045118, 82.763922 24.042964, 82.762314 24.040799, 82.760836 24.039056, 82.759747 24.037849, 82.759587 24.037671, 82.757343 24.035185, 82.75558 24.033298, 82.755442 24.033183, 82.754724 24.032583, 82.754419 24.032329, 82.753481 24.031546, 82.752443 24.030808, 82.75 24.029332, 82.749998 24.029331, 82.749728 24.029209, 82.749589 24.029146, 82.749411 24.029066, 82.748165 24.028266, 82.74729 24.027538, 82.747184 24.027275, 82.747181 24.027029, 82.747272 24.026836, 82.747274 24.026832, 82.747461 24.026439, 82.747578 24.026258, 82.747838 24.025859, 82.748167 24.025353, 82.748756 24.02443, 82.748812 24.024343, 82.749172 24.023563, 82.749244 24.023053, 82.749339 24.022387, 82.749341 24.022369, 82.749341 24.022358, 82.749346 24.021965, 82.74936 24.020666, 82.749445 24.019132, 82.749446 24.019112, 82.749494 24.018247, 82.74962 24.017305, 82.749712 24.0165, 82.75 24.015545, 82.750179 24.015081, 82.750199 24.014953, 82.750473 24.013187, 82.750705 24.011978, 82.751267 24.011646, 82.752259 24.011569, 82.752433 24.011554, 82.752516 24.011547, 82.753995 24.011419, 82.755371 24.010947, 82.756336 24.01029, 82.756381 24.010259, 82.757269 24.009654, 82.75829 24.009121, 82.760955 24.008347, 82.762473 24.007874, 82.764025 24.007236, 82.766845 24.006031, 82.769003 24.00568, 82.770012 24.005554, 82.771211 24.005567, 82.772229 24.005577, 82.772339 24.00559, 82.772898 24.005655, 82.773163 24.005686, 82.77388 24.00577, 82.77414 24.005899, 82.774463 24.006058, 82.77488 24.006264, 82.774915 24.006273, 82.774263 24.008749, 82.778872 24.026307, 82.791707 24.040038, 82.809972 24.04695, 82.816596 24.047426, 82.83582 24.04321, 82.850851 24.031481, 82.85841 24.014799, 82.856854 23.9968, 82.846524 23.981408, 82.829674 23.971976, 82.809976 23.97056, 82.805054 23.972423, 82.805231 23.97178, 82.805436 23.971291, 82.80545 23.971258, 82.805465 23.971267, 82.805501 23.97097, 82.80554 23.970652, 82.805505 23.970666, 82.80561 23.970425, 82.80568 23.970172, 82.805873 23.969885, 82.805883 23.969889, 82.80612 23.969461, 82.8064 23.968953, 82.806838 23.968262, 82.807433 23.966909, 82.807532 23.966281, 82.807827 23.965555, 82.808306 23.965044, 82.809266 23.96407, 82.809333 23.964002, 82.809338 23.96402, 82.809473 23.963828, 82.810299 23.962864, 82.810334 23.962824, 82.810426 23.962717, 82.810888 23.962121, 82.811844 23.960891, 82.812214 23.960389, 82.812612 23.959869, 82.812741 23.959895, 82.812804 23.959906, 82.812837 23.959913, 82.812948 23.959935, 82.812949 23.959935, 82.812969 23.959939, 82.81298 23.959941, 82.813215 23.959986, 82.815146 23.960358, 82.815616 23.96045, 82.815944 23.960501, 82.816064 23.960519, 82.816531 23.960584, 82.81699 23.960649, 82.81791 23.960779, 82.818072 23.960802, 82.81835 23.960842, 82.818364 23.960844, 82.818385 23.960847, 82.820116 23.961092, 82.820141 23.961096, 82.820152 23.961098, 82.820522 23.961149, 82.821077 23.961195, 82.82167 23.961244, 82.823029 23.961356, 82.823228 23.961412, 82.823329 23.96144, 82.823429 23.961468, 82.823652 23.96153, 82.823873 23.961591, 82.824111 23.961658, 82.824262 23.961699, 82.825259 23.961978, 82.825638 23.962113, 82.825639 23.962114, 82.825825 23.962146, 82.825851 23.962151, 82.825989 23.962175, 82.826014 23.96218, 82.826039 23.962184, 82.826304 23.962231, 82.826327 23.962235, 82.8265 23.962266, 82.826657 23.962294, 82.82671 23.962303, 82.826724 23.962305, 82.826827 23.96229, 82.826894 23.96228, 82.826994 23.962265, 82.827053 23.962257, 82.827114 23.962248, 82.827163 23.962241, 82.827323 23.962218, 82.827602 23.962177, 82.828282 23.961646, 82.828335 23.961604, 82.828374 23.961565, 82.8284 23.961538, 82.829087 23.960835, 82.829261 23.960691, 82.829541 23.960459, 82.829563 23.960441, 82.829657 23.960363, 82.829663 23.960358, 82.82989 23.96017, 82.830247 23.959875, 82.830458 23.959699, 82.830638 23.959552, 82.830664 23.959531, 82.830724 23.959487, 82.831021 23.959268, 82.83212 23.95846, 82.833574 23.957525, 82.83362 23.957496, 82.83513 23.957154, 82.835505 23.957083, 82.835988 23.956993, 82.836326 23.956929, 82.836987 23.956804, 82.837081 23.956722, 82.837264 23.956559, 82.837453 23.956391, 82.837558 23.956298, 82.837592 23.956268, 82.837598 23.956262, 82.837599 23.956261, 82.837608 23.956241, 82.837947 23.955515, 82.838249 23.955014, 82.838279 23.954964, 82.8383 23.954929, 82.838349 23.954847, 82.838409 23.95475, 82.838473 23.954642, 82.838568 23.954546, 82.838579 23.954536, 82.839978 23.953152, 82.839991 23.953139, 82.840002 23.953127, 82.840028 23.953101, 82.840088 23.952978, 82.840146 23.952856, 82.840203 23.952738, 82.840232 23.952676, 82.840259 23.952621, 82.840262 23.952615, 82.840417 23.95229, 82.840497 23.952123, 82.840539 23.952035, 82.840579 23.951951, 82.840659 23.951784, 82.840685 23.951728, 82.840687 23.951724, 82.840691 23.951716, 82.840698 23.951697, 82.841098 23.950707, 82.841117 23.950661, 82.841293 23.950543, 82.841806 23.950201, 82.842018 23.950059, 82.842417 23.949792, 82.842608 23.949665, 82.84284 23.949509, 82.842922 23.949454, 82.843219 23.949329, 82.843287 23.9493, 82.843379 23.949261, 82.843456 23.949228, 82.843943 23.949022, 82.844444 23.94881, 82.844924 23.948552, 82.845165 23.948423, 82.845244 23.948381, 82.845412 23.948291, 82.845842 23.94806, 82.846061 23.947942, 82.846065 23.94794, 82.84614 23.947899, 82.846247 23.947781, 82.846584 23.947408, 82.846633 23.947354, 82.846754 23.94722, 82.846841 23.947124, 82.846903 23.947055, 82.846915 23.947042, 82.846977 23.946974, 82.847441 23.94646, 82.848646 23.945351, 82.849434 23.94528, 82.849815 23.945246, 82.850047 23.945267, 82.850074 23.945269, 82.850255 23.945287, 82.85056 23.945315, 82.850675 23.945339, 82.850713 23.945347, 82.850872 23.94538, 82.850996 23.945406, 82.851102 23.945428, 82.852133 23.945643, 82.852469 23.945713, 82.852577 23.945684, 82.852792 23.945625, 82.852876 23.945602, 82.85319 23.945516, 82.853215 23.945509, 82.853322 23.94548, 82.853348 23.945473, 82.853615 23.94523, 82.853856 23.945012, 82.853906 23.944967, 82.854126 23.944769, 82.854152 23.944745, 82.854235 23.94464, 82.854292 23.944568, 82.854335 23.944515, 82.85438 23.944457, 82.854392 23.944442, 82.85453 23.944268, 82.854626 23.944147, 82.854669 23.944093, 82.854686 23.944072, 82.85512 23.943525, 82.855659 23.942596, 82.855752 23.942476, 82.876439 23.954055, 82.897104 23.984834, 82.900228 24.020831, 82.885117 24.0542))",231223_B,C3
